svt_channel_id, amplitude, t0, tp, tp2
5622,2987.05,18.51,53.14,13.48
5623,2987.05,18.51,53.14,13.48
5624,2992.51,19.24,52.78,13.55
5625,2917.07,18.04,52.41,13.93
5626,2931.46,17.84,52.28,13.95
5627,2923.71,17.72,51.56,14.23
5628,2890.01,17.81,53.13,13.63
5629,2965.57,17.84,54.57,13.6
5630,2970.08,17.19,54.28,13.76
5631,2970.08,17.19,54.28,13.76
5632,2876.43,19.77,53.92,12.98
5633,2876.43,19.77,53.92,12.98
5634,2862.75,18.81,53.47,13.35
5635,2864.46,18.71,52.6,13.65
5636,2945.61,18.5,53.61,13.39
5637,2906.89,18.8,53.72,13.27
5638,2958.37,18.63,53.67,13.28
5639,2958.37,18.63,53.67,13.28
5640,2982.75,19.3,51.86,13.58
5641,2903.27,18.44,52.3,13.78
5642,2895.6,18.08,51.24,13.92
5643,2903.07,18.21,50.44,14.1
5644,2984.52,18.41,52.0,13.59
5645,2948.95,18.79,53.03,13.4
5646,3022.87,18.53,52.81,13.43
5647,3022.87,18.53,52.81,13.43
5648,2999.11,19.64,51.29,13.49
5649,2932.75,18.55,51.27,13.88
5650,2931.85,18.21,50.45,14.01
5651,2930.34,18.42,49.43,14.18
5652,3015.0,18.58,51.75,13.57
5653,2976.01,18.71,51.8,13.56
5654,3032.06,18.7,52.33,13.42
5655,3032.06,18.7,52.33,13.42
5656,3020.01,19.59,50.56,13.64
5657,2949.51,18.64,49.94,13.95
5658,2967.65,18.43,49.94,13.98
5659,2934.84,18.57,49.32,14.12
5660,3030.67,18.67,51.55,13.57
5661,2987.15,18.92,52.14,13.45
5662,3054.14,18.72,51.61,13.53
5663,3054.14,18.72,51.61,13.53
5664,3066.72,19.73,50.45,13.59
5665,2993.92,18.73,49.99,13.92
5666,2980.04,18.46,49.61,13.99
5667,2964.33,18.6,48.75,14.19
5668,3069.15,18.77,50.75,13.63
5669,3022.18,18.85,51.14,13.59
5670,3078.82,18.8,51.45,13.54
5671,3078.82,18.8,51.45,13.54
5672,3088.85,19.86,50.1,13.61
5673,2994.87,18.76,49.31,14.03
5674,2993.69,18.69,50.08,13.89
5675,2980.38,18.74,48.17,14.28
5676,3072.06,18.91,50.74,13.61
5677,3037.21,19.0,51.06,13.56
5678,3090.61,18.78,51.08,13.59
5679,3090.61,18.78,51.08,13.59
5680,3089.46,19.98,49.87,13.62
5681,3001.66,18.84,49.2,13.98
5682,3005.83,18.7,48.56,14.08
5683,2990.39,18.84,48.17,14.16
5684,3069.4,18.92,50.31,13.67
5685,3048.55,19.16,50.55,13.58
5686,3106.92,18.9,50.82,13.58
5687,3106.92,18.9,50.82,13.58
5688,3094.43,19.81,48.92,13.76
5689,3002.9,18.86,48.03,14.13
5690,3000.05,18.77,48.58,14.05
5691,2994.81,18.99,47.71,14.15
5692,3068.22,19.13,50.01,13.59
5693,3026.73,19.24,50.18,13.57
5694,3090.18,18.97,49.99,13.62
5695,3090.18,18.97,49.99,13.62
5696,3095.66,19.48,48.78,13.85
5697,3004.6,18.6,49.2,14.05
5698,3014.71,18.56,48.89,14.05
5699,2999.94,18.88,48.61,14.1
5700,3099.38,18.97,50.16,13.64
5701,3032.49,19.16,50.51,13.56
5702,3087.44,19.16,51.15,13.43
5703,3087.44,19.16,51.15,13.43
5704,3100.15,19.69,49.32,13.81
5705,3009.94,18.5,49.15,14.18
5706,3015.58,18.6,48.94,14.09
5707,3009.95,18.73,47.37,14.35
5708,3077.1,18.96,50.59,13.58
5709,3043.19,19.15,50.76,13.58
5710,3108.37,18.98,50.84,13.55
5711,3108.37,18.98,50.84,13.55
5712,3094.88,19.78,49.65,13.74
5713,3009.92,18.49,48.58,14.26
5714,3013.18,18.4,48.35,14.25
5715,3011.61,18.63,47.9,14.36
5716,3083.26,19.04,50.9,13.57
5717,3036.52,19.11,50.82,13.56
5718,3088.47,18.97,51.3,13.51
5719,3088.47,18.97,51.3,13.51
5720,3096.86,19.72,49.86,13.72
5721,3026.28,18.64,49.11,14.13
5722,3018.08,18.35,48.78,14.22
5723,3004.36,18.64,48.55,14.22
5724,3080.94,18.85,50.25,13.7
5725,3046.55,19.05,50.72,13.59
5726,3111.41,19.01,50.92,13.52
5727,3111.41,19.01,50.92,13.52
5728,3125.07,19.7,50.29,13.65
5729,3028.51,18.48,49.98,14.08
5730,3021.98,18.44,50.16,14.01
5731,3008.96,18.52,49.01,14.26
5732,3082.93,18.77,51.29,13.6
5733,3047.81,19.04,51.64,13.49
5734,3099.49,18.96,51.88,13.42
5735,3099.49,18.96,51.88,13.42
5736,3109.78,19.64,50.4,13.66
5737,3028.32,18.54,50.11,14.04
5738,3006.22,18.36,50.3,14.01
5739,3003.79,18.38,49.13,14.27
5740,3093.72,18.78,51.72,13.54
5741,3045.67,18.9,52.64,13.4
5742,3089.58,18.81,52.41,13.4
5743,3089.58,18.81,52.41,13.4
5744,3123.06,19.59,51.07,13.59
5745,3026.71,18.42,50.76,13.97
5746,3010.82,18.33,50.91,13.9
5747,2996.72,18.37,49.94,14.15
5748,3065.99,18.53,52.28,13.54
5749,3016.28,18.68,52.63,13.46
5750,3071.21,18.65,52.84,13.36
5751,3071.21,18.65,52.84,13.36
5752,3089.15,19.34,51.13,13.61
5753,3015.59,18.18,51.38,13.9
5754,2976.85,18.04,51.98,13.81
5755,2984.13,17.87,50.77,14.17
5756,3045.55,18.18,53.68,13.41
5757,2994.02,18.08,54.06,13.39
5758,3012.47,17.44,54.17,13.5
5759,3012.47,17.44,54.17,13.5
5760,2836.29,19.73,52.98,12.8
5761,2836.29,19.73,52.98,12.8
5762,2834.72,18.85,52.95,13.12
5763,2871.6,18.76,51.6,13.45
5764,2886.27,18.48,53.3,13.21
5765,2844.44,18.86,53.27,13.12
5766,2891.78,18.59,53.1,13.17
5767,2891.78,18.59,53.1,13.17
5768,2891.31,19.32,51.85,13.28
5769,2804.99,18.44,51.43,13.54
5770,2826.27,18.03,50.55,13.77
5771,2848.33,18.27,50.1,13.91
5772,2880.67,18.41,51.65,13.45
5773,2844.5,18.67,51.79,13.38
5774,2906.26,18.4,51.68,13.46
5775,2906.26,18.4,51.68,13.46
5776,2889.54,19.44,50.65,13.41
5777,2804.17,18.39,50.66,13.72
5778,2826.91,18.11,50.44,13.81
5779,2855.84,18.55,48.8,13.98
5780,2878.22,18.44,51.15,13.55
5781,2823.09,18.6,51.58,13.46
5782,2894.61,18.58,51.37,13.42
5783,2894.61,18.58,51.37,13.42
5784,2887.65,19.51,50.07,13.49
5785,2778.97,18.4,50.0,13.84
5786,2815.5,18.24,48.99,13.99
5787,2839.91,18.48,48.48,14.1
5788,2874.42,18.34,50.32,13.68
5789,2822.82,18.61,50.71,13.61
5790,2869.29,18.49,50.89,13.57
5791,2869.29,18.49,50.89,13.57
5792,2917.51,19.62,49.58,13.56
5793,2809.47,18.65,49.26,13.83
5794,2830.69,18.41,49.17,13.97
5795,2873.55,18.5,47.9,14.23
5796,2878.04,18.53,49.5,13.79
5797,2839.96,18.68,50.02,13.67
5798,2902.7,18.47,49.93,13.68
5799,2902.7,18.47,49.93,13.68
5800,2891.51,19.67,49.05,13.64
5801,2798.78,18.63,48.82,13.94
5802,2812.47,18.4,48.11,14.08
5803,2843.83,18.62,47.59,14.21
5804,2882.73,18.63,49.25,13.75
5805,2825.75,18.72,49.48,13.76
5806,2899.17,18.49,49.43,13.77
5807,2899.17,18.49,49.43,13.77
5808,2897.93,19.62,48.33,13.75
5809,2791.11,18.54,47.97,14.1
5810,2835.84,18.5,47.63,14.11
5811,2842.02,18.64,46.56,14.33
5812,2865.87,18.72,48.28,13.86
5813,2812.03,18.83,49.32,13.73
5814,2883.05,18.52,49.44,13.77
5815,2883.05,18.52,49.44,13.77
5816,2862.92,19.59,48.66,13.74
5817,2797.14,18.61,47.67,14.13
5818,2803.71,18.49,47.03,14.2
5819,2826.83,18.65,46.11,14.37
5820,2843.53,18.72,48.29,13.87
5821,2798.57,18.97,49.2,13.7
5822,2848.32,18.56,48.55,13.87
5823,2848.32,18.56,48.55,13.87
5824,2865.99,19.16,48.39,13.87
5825,2792.02,18.18,48.43,14.13
5826,2801.13,18.3,47.81,14.15
5827,2839.8,18.62,47.03,14.24
5828,2868.42,18.77,48.93,13.75
5829,2806.7,18.9,48.87,13.71
5830,2879.68,18.74,49.67,13.63
5831,2879.68,18.74,49.67,13.63
5832,2882.06,19.28,48.68,13.83
5833,2810.14,18.25,48.44,14.14
5834,2820.19,18.16,47.91,14.22
5835,2846.51,18.53,46.86,14.37
5836,2867.6,18.62,49.2,13.77
5837,2821.07,18.95,48.95,13.71
5838,2874.48,18.73,49.22,13.71
5839,2874.48,18.73,49.22,13.71
5840,2875.64,19.36,48.7,13.83
5841,2787.48,18.16,48.37,14.2
5842,2821.54,18.07,48.44,14.2
5843,2845.5,18.38,47.13,14.38
5844,2855.13,18.45,49.22,13.89
5845,2815.78,18.88,49.96,13.66
5846,2868.88,18.68,49.74,13.67
5847,2868.88,18.68,49.74,13.67
5848,2888.99,19.51,49.14,13.75
5849,2807.46,18.14,48.13,14.23
5850,2806.91,18.06,48.58,14.17
5851,2839.28,18.41,47.39,14.34
5852,2855.95,18.5,49.57,13.79
5853,2822.23,18.54,49.58,13.84
5854,2864.3,18.67,50.17,13.61
5855,2864.3,18.67,50.17,13.61
5856,2873.78,19.39,48.56,13.83
5857,2780.65,18.14,48.51,14.19
5858,2789.55,18.02,48.64,14.2
5859,2815.07,18.13,47.34,14.47
5860,2824.75,18.34,49.59,13.85
5861,2813.17,18.66,49.85,13.73
5862,2856.34,18.55,50.0,13.71
5863,2856.34,18.55,50.0,13.71
5864,2868.74,19.28,49.27,13.79
5865,2764.75,18.16,49.06,14.11
5866,2778.99,17.93,49.07,14.19
5867,2808.52,18.05,47.34,14.48
5868,2827.25,18.31,49.77,13.83
5869,2799.08,18.45,50.47,13.72
5870,2832.01,18.35,50.36,13.72
5871,2832.01,18.35,50.36,13.72
5872,2858.55,19.28,49.67,13.73
5873,2768.54,18.03,49.43,14.08
5874,2764.2,17.89,49.36,14.13
5875,2805.53,17.93,48.08,14.42
5876,2820.41,18.11,50.92,13.74
5877,2780.44,18.31,51.28,13.67
5878,2805.43,18.33,51.46,13.56
5879,2805.43,18.33,51.46,13.56
5880,2837.91,18.98,50.67,13.65
5881,2763.86,17.81,50.39,13.96
5882,2778.12,17.61,49.98,14.05
5883,2804.85,17.47,49.36,14.33
5884,2786.68,17.72,52.15,13.63
5885,2761.06,17.56,52.28,13.73
5886,2780.43,16.96,52.93,13.74
5887,2780.43,16.96,52.93,13.74
5888,2729.12,19.86,56.72,11.95
5889,2729.12,19.86,56.72,11.95
5890,2726.5,18.86,56.29,12.26
5891,2725.47,18.75,56.07,12.49
5892,2798.61,18.59,57.2,12.28
5893,2778.03,18.88,57.39,12.2
5894,2830.02,18.79,57.45,12.13
5895,2830.02,18.79,57.45,12.13
5896,2839.28,19.38,55.64,12.36
5897,2729.09,18.67,56.14,12.45
5898,2755.76,18.34,55.34,12.64
5899,2756.99,18.38,55.12,12.82
5900,2835.14,18.54,56.05,12.44
5901,2823.3,18.9,56.78,12.28
5902,2869.72,18.66,56.58,12.32
5903,2869.72,18.66,56.58,12.32
5904,2845.54,19.59,54.73,12.44
5905,2750.54,18.58,55.15,12.67
5906,2772.19,18.31,54.63,12.76
5907,2762.29,18.49,53.39,12.99
5908,2837.64,18.65,55.65,12.46
5909,2828.83,18.84,56.39,12.39
5910,2884.12,18.77,55.51,12.43
5911,2884.12,18.77,55.51,12.43
5912,2857.88,19.54,53.89,12.59
5913,2770.63,18.57,54.1,12.81
5914,2773.77,18.48,53.86,12.82
5915,2770.07,18.56,53.2,13.02
5916,2865.26,18.61,54.61,12.61
5917,2838.89,18.92,55.45,12.47
5918,2887.94,18.68,54.81,12.53
5919,2887.94,18.68,54.81,12.53
5920,2885.18,19.72,54.01,12.52
5921,2786.97,18.72,53.57,12.84
5922,2798.99,18.48,53.46,12.91
5923,2783.64,18.57,52.63,13.08
5924,2872.84,18.84,54.86,12.54
5925,2838.59,18.76,54.83,12.66
5926,2902.2,18.71,55.1,12.54
5927,2902.2,18.71,55.1,12.54
5928,2892.14,19.68,53.26,12.66
5929,2790.43,18.78,53.52,12.85
5930,2813.68,18.58,53.29,12.89
5931,2808.59,18.58,52.51,13.13
5932,2893.27,18.85,54.22,12.65
5933,2848.83,18.94,54.22,12.66
5934,2903.18,18.66,54.38,12.69
5935,2903.18,18.66,54.38,12.69
5936,2883.53,19.74,53.01,12.69
5937,2810.59,18.81,52.78,12.95
5938,2813.15,18.63,52.46,13.01
5939,2818.55,18.71,51.66,13.2
5940,2881.17,18.91,53.76,12.68
5941,2858.67,19.07,54.05,12.65
5942,2911.12,18.69,54.0,12.75
5943,2911.12,18.69,54.0,12.75
5944,2894.94,19.74,52.49,12.79
5945,2813.21,18.72,52.7,13.01
5946,2819.64,18.68,51.69,13.08
5947,2808.22,18.87,51.17,13.21
5948,2899.63,19.0,52.91,12.75
5949,2847.6,19.19,53.08,12.72
5950,2905.38,18.84,53.65,12.74
5951,2905.38,18.84,53.65,12.74
5952,2914.06,19.19,52.8,12.89
5953,2821.36,18.36,53.0,13.12
5954,2853.03,18.5,53.18,13.02
5955,2837.55,18.68,52.1,13.21
5956,2928.32,18.84,53.72,12.76
5957,2908.39,19.09,54.22,12.66
5958,2938.84,19.03,53.85,12.64
5959,2938.84,19.03,53.85,12.64
5960,2939.23,19.34,53.11,12.91
5961,2856.84,18.5,53.32,13.09
5962,2878.73,18.4,52.48,13.2
5963,2854.38,18.62,51.77,13.33
5964,2927.72,18.79,53.76,12.82
5965,2904.39,19.15,54.51,12.66
5966,2962.26,18.93,54.4,12.67
5967,2962.26,18.93,54.4,12.67
5968,2958.73,19.36,53.18,12.93
5969,2854.61,18.33,53.36,13.18
5970,2861.15,18.26,52.53,13.27
5971,2852.31,18.5,52.43,13.31
5972,2945.14,18.82,54.0,12.81
5973,2925.49,19.02,54.05,12.8
5974,2963.48,18.89,54.35,12.73
5975,2963.48,18.89,54.35,12.73
5976,2971.3,19.44,53.47,12.92
5977,2867.58,18.32,53.06,13.26
5978,2872.23,18.15,52.9,13.28
5979,2884.79,18.45,52.44,13.36
5980,2936.86,18.68,53.97,12.89
5981,2925.09,18.9,54.75,12.77
5982,2958.63,18.75,54.27,12.81
5983,2958.63,18.75,54.27,12.81
5984,2950.26,19.35,53.53,12.95
5985,2856.21,18.27,53.44,13.28
5986,2846.43,18.06,53.4,13.32
5987,2869.86,18.29,53.09,13.4
5988,2930.83,18.52,54.95,12.87
5989,2913.91,18.74,54.85,12.86
5990,2937.09,18.66,55.24,12.76
5991,2937.09,18.66,55.24,12.76
5992,2939.96,19.42,54.03,12.86
5993,2858.53,18.18,53.96,13.25
5994,2854.74,18.03,54.41,13.23
5995,2853.87,18.19,53.41,13.44
5996,2930.84,18.43,55.11,12.89
5997,2917.42,18.55,55.38,12.85
5998,2936.41,18.51,55.37,12.79
5999,2936.41,18.51,55.37,12.79
6000,2945.39,19.17,54.15,12.94
6001,2860.32,18.12,54.97,13.17
6002,2866.09,17.95,54.3,13.22
6003,2861.0,17.94,53.85,13.38
6004,2915.41,18.22,55.67,12.89
6005,2899.19,18.42,56.5,12.79
6006,2950.67,18.44,56.62,12.62
6007,2950.67,18.44,56.62,12.62
6008,2952.62,19.0,55.41,12.8
6009,2863.37,17.91,55.45,13.08
6010,2842.93,17.73,56.09,13.06
6011,2856.62,17.51,54.98,13.34
6012,2935.48,17.82,57.83,12.68
6013,2894.69,17.56,58.75,12.62
6014,2897.24,16.84,59.05,12.62
6015,2897.24,16.84,59.05,12.62
6016,2855.16,20.52,57.55,12.58
6017,2855.16,20.52,57.55,12.58
6018,2862.74,19.25,56.79,13.17
6019,2877.59,19.11,55.79,13.48
6020,2929.45,19.05,56.81,13.19
6021,2897.96,19.22,56.51,13.24
6022,2905.35,18.92,56.81,13.24
6023,2905.35,18.92,56.81,13.24
6024,2898.58,19.52,54.88,13.49
6025,2831.23,18.67,54.66,13.79
6026,2839.11,18.33,54.14,13.94
6027,2853.86,18.71,53.57,13.97
6028,2943.95,18.79,54.51,13.64
6029,2894.5,18.98,55.29,13.48
6030,2902.9,18.77,55.03,13.57
6031,2902.9,18.77,55.03,13.57
6032,2908.62,19.58,53.41,13.69
6033,2826.75,18.7,53.04,13.99
6034,2848.99,18.43,52.91,14.06
6035,2865.64,18.62,52.24,14.2
6036,2953.33,18.78,53.72,13.71
6037,2899.41,19.1,54.14,13.64
6038,2933.48,18.83,54.46,13.61
6039,2933.48,18.83,54.46,13.61
6040,2880.93,19.76,53.26,13.69
6041,2810.71,18.71,52.74,14.08
6042,2859.95,18.58,52.23,14.09
6043,2857.82,18.67,51.27,14.32
6044,2946.05,18.87,53.52,13.75
6045,2884.29,19.16,54.08,13.63
6046,2909.12,18.92,53.72,13.7
6047,2909.12,18.92,53.72,13.7
6048,2913.65,19.79,52.16,13.78
6049,2810.23,18.82,51.56,14.16
6050,2863.39,18.64,51.55,14.2
6051,2858.88,18.77,49.91,14.47
6052,2944.95,19.12,52.86,13.75
6053,2901.4,19.08,53.16,13.76
6054,2929.13,18.78,53.18,13.81
6055,2929.13,18.78,53.18,13.81
6056,2899.76,19.77,52.17,13.79
6057,2823.75,18.88,50.96,14.22
6058,2844.06,18.69,50.91,14.26
6059,2869.61,18.96,50.01,14.37
6060,2943.65,19.08,52.22,13.81
6061,2895.56,19.2,52.64,13.77
6062,2918.63,18.88,52.33,13.88
6063,2918.63,18.88,52.33,13.88
6064,2894.5,19.91,51.5,13.81
6065,2825.52,18.88,50.52,14.33
6066,2859.53,18.77,50.07,14.34
6067,2846.92,18.94,49.21,14.47
6068,2958.34,19.31,52.32,13.75
6069,2884.61,19.34,52.77,13.72
6070,2922.96,19.0,52.27,13.85
6071,2922.96,19.0,52.27,13.85
6072,2914.64,20.05,51.32,13.81
6073,2840.6,19.11,50.39,14.19
6074,2864.78,18.89,50.16,14.28
6075,2865.07,19.17,49.62,14.4
6076,2942.57,19.31,51.2,13.92
6077,2901.32,19.38,51.42,13.84
6078,2909.51,19.07,51.37,13.89
6079,2909.51,19.07,51.37,13.89
6080,2910.72,19.44,49.88,14.14
6081,2838.52,18.77,50.4,14.29
6082,2875.08,18.67,49.48,14.41
6083,2888.46,18.99,48.95,14.47
6084,2982.72,19.25,51.31,13.88
6085,2918.77,19.51,51.84,13.77
6086,2945.49,19.23,51.91,13.77
6087,2945.49,19.23,51.91,13.77
6088,2949.21,19.73,50.78,14.0
6089,2865.78,18.95,50.1,14.28
6090,2898.7,18.73,49.79,14.37
6091,2909.4,19.0,49.17,14.44
6092,3014.51,19.25,51.29,13.86
6093,2944.69,19.55,52.1,13.69
6094,2974.81,19.23,51.51,13.82
6095,2974.81,19.23,51.51,13.82
6096,2950.04,19.77,51.13,13.95
6097,2886.6,18.81,50.63,14.31
6098,2905.99,18.71,50.05,14.37
6099,2915.42,18.92,49.56,14.44
6100,2993.96,19.27,52.02,13.76
6101,2948.27,19.41,52.3,13.74
6102,2945.4,19.1,51.87,13.83
6103,2945.4,19.1,51.87,13.83
6104,2962.73,19.93,50.67,13.92
6105,2877.07,18.77,50.66,14.37
6106,2923.32,18.65,50.07,14.39
6107,2912.02,18.94,49.29,14.48
6108,2999.85,19.23,51.77,13.84
6109,2957.49,19.34,51.92,13.82
6110,2961.46,19.15,51.91,13.81
6111,2961.46,19.15,51.91,13.81
6112,2960.37,20.02,51.57,13.8
6113,2863.94,18.95,50.75,14.23
6114,2891.58,18.73,50.09,14.35
6115,2897.91,18.91,49.82,14.47
6116,2999.97,19.14,52.12,13.81
6117,2936.47,19.45,52.39,13.69
6118,2942.02,19.21,52.38,13.71
6119,2942.02,19.21,52.38,13.71
6120,2939.6,19.83,51.02,13.84
6121,2872.94,18.82,51.51,14.18
6122,2893.5,18.55,50.5,14.35
6123,2911.01,18.9,50.09,14.39
6124,2984.17,19.2,53.1,13.64
6125,2938.09,19.18,52.97,13.72
6126,2943.25,19.04,52.5,13.77
6127,2943.25,19.04,52.5,13.77
6128,2952.61,19.75,51.49,13.84
6129,2877.49,18.69,51.67,14.19
6130,2895.78,18.68,51.36,14.15
6131,2910.24,18.6,50.56,14.41
6132,2971.07,18.96,53.18,13.68
6133,2929.42,19.11,53.34,13.69
6134,2929.92,19.0,53.55,13.62
6135,2929.92,19.0,53.55,13.62
6136,2932.59,19.7,52.92,13.65
6137,2878.28,18.63,52.52,14.02
6138,2901.37,18.44,52.05,14.1
6139,2906.66,18.31,51.95,14.23
6140,2971.18,18.63,54.32,13.6
6141,2931.88,18.37,54.17,13.74
6142,2934.17,17.74,54.28,13.85
6143,2934.17,17.74,54.28,13.85
6144,2757.2,19.97,56.36,12.64
6145,2757.2,19.97,56.36,12.64
6146,2723.03,19.06,55.52,13.0
6147,2737.6,18.93,54.67,13.31
6148,2799.65,18.91,56.58,12.9
6149,2764.97,19.13,56.36,12.92
6150,2820.02,18.85,55.56,13.01
6151,2820.02,18.85,55.56,13.01
6152,2824.44,19.56,54.1,13.19
6153,2770.92,18.65,53.98,13.5
6154,2756.89,18.43,53.41,13.52
6155,2765.13,18.48,52.85,13.74
6156,2824.34,18.77,54.76,13.19
6157,2782.17,18.96,54.8,13.16
6158,2852.76,18.85,54.73,13.13
6159,2852.76,18.85,54.73,13.13
6160,2840.56,19.7,52.98,13.3
6161,2775.22,18.75,52.76,13.62
6162,2771.27,18.49,52.6,13.64
6163,2772.61,18.62,51.83,13.86
6164,2841.04,18.88,53.73,13.34
6165,2794.54,18.93,54.58,13.25
6166,2852.23,18.88,53.55,13.32
6167,2852.23,18.88,53.55,13.32
6168,2861.77,19.69,52.43,13.4
6169,2780.65,18.99,52.23,13.6
6170,2787.01,18.6,52.04,13.71
6171,2784.48,18.67,50.96,13.94
6172,2862.85,19.0,53.3,13.34
6173,2808.45,18.98,53.06,13.4
6174,2869.68,18.9,53.18,13.38
6175,2869.68,18.9,53.18,13.38
6176,2883.63,19.75,51.51,13.5
6177,2799.9,19.01,51.72,13.66
6178,2811.52,18.8,51.31,13.77
6179,2790.91,18.9,50.49,13.98
6180,2862.4,19.16,52.67,13.38
6181,2822.75,19.15,52.72,13.43
6182,2880.66,18.84,52.35,13.54
6183,2880.66,18.84,52.35,13.54
6184,2862.97,19.78,51.38,13.57
6185,2792.05,19.06,51.26,13.79
6186,2806.01,18.9,50.36,13.9
6187,2798.35,19.0,49.81,14.04
6188,2874.69,19.23,51.86,13.52
6189,2815.56,19.15,51.45,13.59
6190,2891.38,19.02,51.67,13.58
6191,2891.38,19.02,51.67,13.58
6192,2887.55,19.86,51.11,13.59
6193,2808.92,19.07,50.43,13.92
6194,2791.12,18.8,49.91,14.0
6195,2787.12,18.97,48.81,14.21
6196,2871.39,19.33,51.15,13.56
6197,2810.04,19.31,51.79,13.57
6198,2869.99,19.11,51.84,13.57
6199,2869.99,19.11,51.84,13.57
6200,2888.77,19.82,49.76,13.82
6201,2798.18,19.19,49.92,13.95
6202,2796.21,19.03,49.63,13.99
6203,2805.32,19.1,49.06,14.14
6204,2851.97,19.36,50.88,13.62
6205,2808.01,19.47,51.2,13.6
6206,2845.47,19.06,50.64,13.74
6207,2845.47,19.06,50.64,13.74
6208,2870.36,19.51,49.45,13.92
6209,2808.59,18.73,50.03,14.09
6210,2810.04,18.71,49.34,14.14
6211,2801.74,18.92,48.66,14.29
6212,2868.66,19.22,50.88,13.64
6213,2819.55,19.51,51.21,13.56
6214,2883.38,19.11,51.02,13.72
6215,2883.38,19.11,51.02,13.72
6216,2900.12,19.77,49.97,13.85
6217,2824.44,18.88,49.85,14.13
6218,2832.87,18.75,49.21,14.2
6219,2815.51,18.86,48.36,14.37
6220,2881.45,19.21,50.93,13.68
6221,2837.49,19.25,50.82,13.7
6222,2900.57,19.19,51.18,13.69
6223,2900.57,19.19,51.18,13.69
6224,2893.05,19.69,50.17,13.88
6225,2830.8,18.85,49.94,14.15
6226,2829.67,18.6,49.59,14.2
6227,2833.87,18.86,48.96,14.33
6228,2889.07,19.22,50.62,13.73
6229,2837.09,19.28,51.17,13.66
6230,2901.77,19.18,51.52,13.62
6231,2901.77,19.18,51.52,13.62
6232,2904.99,19.83,50.23,13.79
6233,2838.85,18.85,50.18,14.12
6234,2831.33,18.64,49.29,14.22
6235,2837.25,18.83,49.44,14.31
6236,2883.73,19.15,51.75,13.63
6237,2849.82,19.19,51.69,13.67
6238,2896.67,19.07,51.65,13.66
6239,2896.67,19.07,51.65,13.66
6240,2922.45,19.77,50.55,13.79
6241,2846.4,18.85,50.13,14.09
6242,2836.81,18.74,50.51,14.09
6243,2845.69,18.84,49.89,14.23
6244,2894.09,19.12,51.6,13.67
6245,2837.45,19.29,51.35,13.66
6246,2904.68,19.1,51.39,13.71
6247,2904.68,19.1,51.39,13.71
6248,2916.67,19.71,50.63,13.77
6249,2856.45,18.78,50.5,14.1
6250,2826.04,18.59,50.16,14.16
6251,2841.59,18.81,49.35,14.28
6252,2876.08,19.06,51.86,13.63
6253,2847.65,19.15,52.6,13.55
6254,2894.38,18.96,52.1,13.62
6255,2894.38,18.96,52.1,13.62
6256,2917.35,19.69,51.37,13.7
6257,2866.41,18.75,51.12,14.02
6258,2845.23,18.56,50.81,13.99
6259,2842.45,18.62,50.03,14.24
6260,2894.97,19.0,53.02,13.49
6261,2849.28,19.06,53.13,13.48
6262,2896.54,18.9,52.56,13.51
6263,2896.54,18.9,52.56,13.51
6264,2926.83,19.53,52.37,13.56
6265,2858.61,18.7,51.98,13.85
6266,2830.04,18.35,51.54,13.92
6267,2844.55,18.31,51.14,14.14
6268,2886.38,18.63,54.0,13.4
6269,2843.56,18.35,54.16,13.47
6270,2878.9,17.67,53.89,13.67
6271,2878.9,17.67,53.89,13.67
6272,2699.62,20.31,53.31,13.07
6273,2699.62,20.31,53.31,13.07
6274,2710.68,19.22,52.17,13.55
6275,2703.33,18.95,50.74,14.0
6276,2773.54,18.98,52.08,13.63
6277,2722.06,19.04,51.89,13.69
6278,2761.47,18.98,52.34,13.58
6279,2761.47,18.98,52.34,13.58
6280,2767.78,19.64,50.09,13.88
6281,2709.94,18.79,49.99,14.15
6282,2727.61,18.43,48.91,14.34
6283,2717.56,18.51,48.3,14.54
6284,2803.57,18.79,50.78,13.92
6285,2743.97,18.95,50.92,13.9
6286,2806.94,18.77,50.33,13.91
6287,2806.94,18.77,50.33,13.91
6288,2786.38,19.57,49.01,14.07
6289,2715.7,18.73,48.98,14.32
6290,2750.17,18.45,48.04,14.5
6291,2736.75,18.54,46.49,14.81
6292,2815.05,18.86,49.38,14.1
6293,2749.59,18.85,50.05,14.08
6294,2810.88,18.82,49.45,14.07
6295,2810.88,18.82,49.45,14.07
6296,2783.83,19.62,47.61,14.27
6297,2724.0,18.76,47.24,14.59
6298,2746.54,18.61,47.21,14.58
6299,2721.42,18.71,46.65,14.77
6300,2817.62,18.95,49.05,14.13
6301,2749.66,19.01,48.96,14.13
6302,2805.7,18.85,48.8,14.15
6303,2805.7,18.85,48.8,14.15
6304,2812.96,19.8,48.42,14.11
6305,2715.44,19.03,47.17,14.57
6306,2763.52,18.67,46.72,14.66
6307,2727.91,18.81,45.74,14.87
6308,2815.02,19.03,48.11,14.25
6309,2754.73,18.91,47.63,14.38
6310,2802.1,18.73,47.95,14.36
6311,2802.1,18.73,47.95,14.36
6312,2796.17,19.76,46.81,14.41
6313,2730.88,18.87,46.22,14.78
6314,2752.43,18.73,46.17,14.79
6315,2733.64,18.77,45.37,14.97
6316,2807.46,19.16,47.95,14.25
6317,2751.44,19.06,48.08,14.3
6318,2794.56,18.91,47.57,14.35
6319,2794.56,18.91,47.57,14.35
